accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
1466,1,4.505662,creditcard,0.0,0
2000,1,4.748314,storecredit,1289.71458333,0
1736,1,4.876771,creditcard,0.0,0
155,1,4.962055,creditcard,0.000694444444444,0
7,1,5.017904,creditcard,0.0,0
2000,1,4.921318,creditcard,0.00277777777778,0
483,1,4.876771,creditcard,7.10347222222,0
115,1,4.742303,creditcard,114.959722222,0
2000,1,4.742303,creditcard,0.0,0
2000,1,4.748314,creditcard,12.1743055556,0
1219,1,4.876771,paypal,0.0,0
2000,1,3.954522,creditcard,0.0,0
736,1,4.965339,creditcard,0.000694444444444,0
1,1,4.895263,paypal,0.00763888888889,1
2000,1,4.886641,paypal,662.875,0
987,1,5.040929,paypal,0.420138888889,0
675,2,4.886641,creditcard,0.0,0
156,1,4.836982,creditcard,0.00208333333333,0
120,1,4.895263,creditcard,119.813888889,0
46,5,4.748314,paypal,27.8645833333,0
14,1,5.034622,paypal,0.0,0
239,1,4.057414,creditcard,0.0,0
729,1,4.876771,paypal,38.0965277778,0
613,1,4.748314,storecredit,0.000694444444444,0
1673,1,2.596228,creditcard,0.118055555556,0
1990,1,4.505662,paypal,0.000694444444444,0
2000,1,5.040929,creditcard,0.0,0
25,1,4.836982,creditcard,0.0,0
235,1,5.017904,storecredit,0.0,0
4,1,4.921318,creditcard,3.15416666667,0
1093,1,4.921349,creditcard,0.9,0
3,1,4.745402,creditcard,2.04583333333,0
1924,1,4.965339,creditcard,0.0,0
2000,1,4.52458,creditcard,1914.3,0
929,1,4.962055,creditcard,0.0,0
1602,1,4.505662,creditcard,0.00555555555556,0
248,1,5.017904,creditcard,244.383333333,0
2,1,4.748314,creditcard,0.00833333333333,0
434,1,4.836982,creditcard,0.0,0
7,1,4.962055,creditcard,3.70486111111,0
64,2,4.886641,creditcard,0.0,0
106,1,4.886641,creditcard,105.890972222,0
26,1,4.895263,creditcard,0.0,0
95,1,4.962055,creditcard,0.00138888888889,0
52,1,4.748314,paypal,0.104861111111,0
1860,1,4.962055,creditcard,0.0,0
288,1,4.057414,creditcard,287.473611111,0
2000,1,4.886641,creditcard,0.0,0
2,1,5.034622,creditcard,1.14375,0
2000,1,5.017904,creditcard,0.0,0
1238,1,5.040929,creditcard,129.177777778,0
93,1,4.52458,paypal,92.3736111111,0
1892,1,4.965339,creditcard,4.16944444444,0
2000,1,3.954522,creditcard,1067.48055556,0
858,5,4.876771,creditcard,312.772222222,0
1962,1,4.921349,creditcard,1398.05763889,0
2,1,4.057414,creditcard,1.46180555556,0
733,1,4.836982,creditcard,0.000694444444444,0
1539,1,4.921318,creditcard,982.932638889,0
1637,1,4.965339,creditcard,0.0,0
1644,1,4.745402,creditcard,0.0,0
951,1,4.962055,creditcard,0.0,0
145,10,4.52458,storecredit,144.922222222,0
51,1,5.040929,creditcard,50.9243055556,0
35,1,5.040929,paypal,0.00138888888889,0
2000,1,5.034622,creditcard,581.113194444,0
566,1,4.505662,creditcard,492.389583333,0
531,1,4.836982,creditcard,0.0,0
14,1,5.017904,storecredit,0.0,0
2000,1,5.017904,creditcard,0.000694444444444,0
2000,1,4.886641,creditcard,416.704166667,0
150,1,4.962055,paypal,149.047916667,0
161,1,4.745402,creditcard,0.0,0
105,1,4.52458,paypal,104.751388889,0
897,1,4.505662,paypal,0.00208333333333,0
2000,1,4.876771,creditcard,844.147916667,0
1694,1,4.965339,paypal,1294.85555556,0
1673,1,4.921318,paypal,0.00972222222222,0
43,1,4.52458,creditcard,0.025,0
161,1,5.040929,creditcard,0.0,0
36,1,4.965339,creditcard,0.0,0
1274,1,5.017904,creditcard,0.00277777777778,0
1486,1,5.017904,creditcard,0.0,0
1656,1,4.962055,paypal,0.0,0
1228,1,4.965339,storecredit,0.0,0
2000,1,4.962055,creditcard,0.0,0
590,2,4.52458,creditcard,109.174305556,0
218,1,5.034622,creditcard,0.00694444444444,0
27,1,5.040929,creditcard,0.0,0
849,1,4.836982,paypal,0.000694444444444,0
8,1,3.954522,paypal,7.58680555556,0
1402,1,4.921318,creditcard,0.00138888888889,0
519,1,4.057414,paypal,518.172222222,0
133,1,4.895263,creditcard,0.0,0
2000,1,4.742303,creditcard,0.0201388888889,0
9,1,4.52458,paypal,8.70069444444,0
2,1,4.965339,creditcard,0.111111111111,0
2000,1,4.962055,creditcard,587.172916667,0
943,1,4.876771,creditcard,0.0,0
44,1,5.040929,creditcard,43.4979166667,0
99,1,4.52458,creditcard,97.9993055556,0
1754,2,4.748314,creditcard,0.0,0
1901,1,4.057414,creditcard,0.336805555556,0
1580,1,4.921318,creditcard,147.881944444,0
2000,1,4.876771,creditcard,0.0,0
7,1,5.034622,creditcard,6.98680555556,0
244,1,4.962055,creditcard,0.0,0
1999,1,4.745402,paypal,63.9576388889,0
25,1,4.742303,creditcard,0.000694444444444,0
193,1,3.575983,creditcard,192.510416667,0
4,1,4.965339,creditcard,3.23194444444,0
30,1,4.836982,paypal,29.9958333333,0
12,1,4.962055,paypal,11.0,0
19,1,4.921349,creditcard,0.00555555555556,0
120,1,4.742303,creditcard,0.0,0
63,1,4.962055,paypal,0.00208333333333,0
715,1,4.886641,creditcard,224.568055556,0
2000,1,4.886641,paypal,0.0,0
2000,1,4.876771,paypal,0.00138888888889,0
2000,3,4.745402,creditcard,1751.57638889,0
2000,1,4.52458,creditcard,0.0180555555556,0
238,1,4.836982,creditcard,237.66875,0
39,1,4.921318,paypal,38.0236111111,0
7,1,4.52458,creditcard,6.75486111111,0
304,1,4.836982,creditcard,303.9875,0
1723,1,3.954522,creditcard,1.20555555556,0
90,2,4.742303,creditcard,0.0104166666667,0
2000,1,4.921318,creditcard,0.0,0
2000,1,4.745402,creditcard,2.175,0
1,1,4.057414,paypal,0.000694444444444,1
7,1,4.921318,creditcard,5.99930555556,0
839,1,4.886641,creditcard,0.0,0
560,1,4.745402,creditcard,44.7041666667,0
32,2,5.017904,creditcard,0.0,0
448,1,4.965339,creditcard,0.0,0
147,1,4.52458,creditcard,0.0,0
65,1,4.895263,paypal,57.7909722222,0
12,1,4.921349,paypal,11.1381944444,0
863,2,4.748314,creditcard,0.0,0
1982,1,4.461622,paypal,308.952777778,0
166,1,4.886641,paypal,165.870833333,0
1808,1,4.921349,paypal,0.000694444444444,0
241,1,4.876771,creditcard,0.0,0
165,1,4.965339,creditcard,0.000694444444444,0
1732,1,4.505662,paypal,111.16875,0
2000,1,4.962055,paypal,900.766666667,0
712,1,4.965339,creditcard,550.920138889,0
2000,1,4.886641,paypal,48.6923611111,0
744,1,5.017904,paypal,620.73125,0
1742,1,4.836982,paypal,1166.48055556,0
16,1,4.836982,creditcard,0.0,0
2000,1,4.52458,creditcard,0.000694444444444,0
2,1,3.954522,creditcard,1.16180555556,0
114,1,4.742303,paypal,0.0,0
358,1,4.895263,storecredit,0.0,0
1708,1,4.921349,creditcard,0.0,0
503,1,4.742303,creditcard,0.00833333333333,0
282,1,5.017904,creditcard,0.109722222222,0
2000,1,4.742303,creditcard,0.0,0
120,1,4.52458,paypal,119.136805556,0
992,1,4.876771,creditcard,667.153472222,0
83,1,4.836982,creditcard,80.8770833333,0
73,1,4.962055,paypal,72.9833333333,0
29,1,5.034622,creditcard,0.0,0
5,1,4.52458,creditcard,0.000694444444444,0
2000,1,4.745402,paypal,110.175694444,0
1107,1,4.962055,creditcard,0.0,0
2000,1,4.742303,paypal,0.0,0
18,1,4.745402,paypal,0.0,0
897,1,4.745402,paypal,208.822222222,0
2,1,4.921349,creditcard,1.01041666667,0
2000,1,5.034622,creditcard,0.0,0
1425,1,4.745402,creditcard,0.000694444444444,0
5,1,4.962055,creditcard,0.0,0
2000,1,5.040929,paypal,1.07708333333,0
2000,1,4.836982,creditcard,567.445138889,0
2,1,4.876771,creditcard,1.33611111111,0
211,1,4.876771,creditcard,0.0,0
1870,1,3.954522,storecredit,0.0,0
153,1,4.836982,creditcard,0.0,0
105,1,4.745402,creditcard,104.645138889,0
1405,1,5.034622,paypal,440.66875,0
128,2,4.505662,creditcard,36.5118055556,0
1673,1,5.034622,creditcard,0.0,0
13,1,4.748314,creditcard,12.0409722222,0
380,1,4.057414,creditcard,0.0,0
259,1,4.745402,creditcard,0.0,0
1284,1,4.965339,creditcard,1181.33680556,0
2000,1,4.965339,creditcard,0.0,0
107,1,4.895263,creditcard,0.0,0
981,1,4.52458,creditcard,0.000694444444444,0
122,1,4.921318,creditcard,0.00763888888889,0
1761,1,4.057414,creditcard,1.32013888889,0
71,1,4.921349,creditcard,0.145833333333,0
2000,1,4.505662,creditcard,0.192361111111,0
432,1,4.745402,creditcard,0.0,0
165,1,4.057414,creditcard,164.993055556,0
45,1,5.040929,creditcard,44.0451388889,0
2000,1,4.52458,creditcard,0.0104166666667,0
30,1,4.836982,paypal,29.1673611111,0
3,1,4.745402,creditcard,2.86319444444,0
827,1,4.876771,creditcard,0.0,0
1661,1,4.748314,creditcard,0.0,0
2000,1,4.962055,creditcard,0.0,0
690,1,4.52458,creditcard,657.526388889,0
1,1,4.921318,creditcard,0.000694444444444,1
1082,1,5.034622,paypal,0.0,0
25,1,4.962055,storecredit,0.0,0
1594,1,4.965339,creditcard,341.577083333,0
2000,1,4.921349,creditcard,19.0493055556,0
33,2,4.921349,creditcard,32.14375,0
1493,1,4.921318,paypal,0.0,0
1298,1,4.962055,creditcard,0.0,0
12,1,4.748314,creditcard,0.0,0
1197,1,5.017904,paypal,0.0,0
7,1,4.748314,creditcard,1.00416666667,0
796,1,4.965339,creditcard,345.03125,0
308,1,4.876771,paypal,0.0,0
1697,1,5.034622,creditcard,0.00138888888889,0
2,1,4.836982,creditcard,0.0,0
4,1,4.876771,paypal,3.76527777778,0
39,1,4.52458,creditcard,0.000694444444444,0
1662,1,4.876771,paypal,802.910416667,0
107,1,2.94894,creditcard,0.0,0
42,1,4.876771,paypal,41.8013888889,0
437,1,4.965339,creditcard,0.0,0
1589,1,4.921318,creditcard,1214.92361111,0
2000,1,5.034622,creditcard,125.220138889,0
1783,1,4.895263,creditcard,716.986805556,0
414,1,4.921318,creditcard,131.185416667,0
2000,1,4.836982,creditcard,608.681944444,0
923,1,4.057414,creditcard,0.0277777777778,0
1697,1,4.921318,creditcard,1.0,0
3,1,4.461622,creditcard,2.84722222222,0
67,1,4.836982,paypal,0.0,0
1719,1,4.52458,creditcard,0.00138888888889,0
4,1,4.921349,paypal,0.0,0
1259,1,4.921318,creditcard,0.0,0
85,1,4.921349,creditcard,0.0,0
175,1,4.921318,paypal,174.002777778,0
2000,1,4.742303,creditcard,0.000694444444444,0
15,1,5.040929,creditcard,0.0,0
427,1,4.876771,creditcard,0.0,0
30,1,4.742303,creditcard,0.0,0
1986,1,3.954522,paypal,0.000694444444444,0
118,1,4.52458,paypal,117.510416667,0
2000,1,4.836982,creditcard,0.0,0
2000,1,4.057414,creditcard,200.940972222,0
1096,1,4.921318,creditcard,495.966666667,0
1,2,4.52458,creditcard,0.0,1
210,1,4.745402,creditcard,0.0,0
121,1,5.040929,creditcard,17.3243055556,0
24,1,3.954522,paypal,0.0,0
159,1,5.034622,paypal,0.0,0
2000,1,4.461622,creditcard,618.759027778,0
65,1,5.034622,creditcard,0.00208333333333,0
77,1,4.745402,storecredit,76.2145833333,0
744,1,4.745402,creditcard,0.784027777778,0
14,1,4.745402,creditcard,13.7520833333,0
2000,1,4.962055,creditcard,0.0,0
1573,1,5.017904,creditcard,0.0,0
56,1,4.965339,paypal,0.0,0
2000,1,4.057414,creditcard,0.0,0
722,1,4.921349,creditcard,265.8125,0
11,1,4.895263,creditcard,0.0,0
187,1,4.748314,paypal,0.0,0
5,1,4.886641,creditcard,0.00138888888889,0
2000,1,4.965339,creditcard,1051.91111111,0
16,1,4.921349,creditcard,0.0,0
885,1,5.034622,creditcard,875.170138889,0
3,1,4.742303,creditcard,2.57569444444,0
5,1,4.52458,creditcard,0.114583333333,0
93,1,4.876771,paypal,0.0,0
848,1,4.876771,storecredit,157.103472222,0
779,1,5.034622,creditcard,0.0,0
6,2,4.505662,creditcard,4.99722222222,0
1745,1,4.745402,creditcard,0.0,0
589,1,4.962055,creditcard,0.0,0
3,1,5.040929,storecredit,0.000694444444444,0
115,1,4.962055,creditcard,105.054166667,0
2000,1,4.921318,paypal,263.079861111,0
1159,1,4.921318,creditcard,0.0,0
862,1,4.921318,paypal,0.0,0
2000,1,4.921318,creditcard,287.896527778,0
118,1,5.040929,creditcard,0.0159722222222,0
919,1,3.954522,creditcard,180.428472222,0
1725,1,4.745402,creditcard,324.419444444,0
5,1,4.836982,creditcard,4.89027777778,0
45,1,4.965339,creditcard,0.000694444444444,0
767,1,5.017904,creditcard,0.139583333333,0
272,1,4.921318,creditcard,239.976388889,0
21,1,4.895263,creditcard,0.0,0
14,2,4.965339,creditcard,8.89513888889,0
2000,1,5.034622,creditcard,356.036805556,0
434,1,4.836982,creditcard,0.00277777777778,0
5,2,4.52458,paypal,4.92986111111,0
959,1,5.034622,creditcard,0.0,0
1217,1,4.965339,creditcard,0.00138888888889,0
241,1,4.057414,creditcard,65.2368055556,0
1536,1,5.040929,paypal,1143.99027778,0
1542,1,4.962055,paypal,0.1875,0
1330,2,4.057414,paypal,0.00208333333333,0
6,1,4.742303,creditcard,5.77013888889,0
4,1,4.742303,storecredit,3.65694444444,0
1088,1,5.040929,creditcard,0.00138888888889,0
1565,1,4.886641,creditcard,0.0,0
1244,1,4.748314,creditcard,0.00833333333333,0
150,1,4.921349,creditcard,0.0,0
2000,1,5.017904,storecredit,125.102083333,0
11,1,4.886641,creditcard,0.0,0
2000,1,4.921349,creditcard,38.0493055556,0
180,1,4.836982,storecredit,0.0,0
2000,1,4.962055,creditcard,1976.78680556,0
7,1,4.921318,storecredit,0.0,0
503,1,4.895263,creditcard,0.0,0
136,2,4.962055,creditcard,135.857638889,0
1852,1,5.040929,creditcard,469.5625,0
733,2,4.921318,creditcard,0.0,0
2000,1,5.034622,paypal,1120.66388889,0
221,1,4.886641,creditcard,0.0,0
2000,1,5.040929,creditcard,0.0,0
703,1,5.040929,creditcard,0.0,0
62,1,4.748314,paypal,0.0,0
2000,1,5.034622,creditcard,980.234027778,0
434,1,4.921318,creditcard,306.744444444,0
197,1,4.745402,creditcard,195.98125,0
31,1,5.040929,paypal,0.0,0
2000,1,4.505662,paypal,106.870833333,0
18,1,4.461622,creditcard,17.5888888889,0
1,1,4.745402,paypal,0.00694444444444,1
160,1,4.886641,creditcard,159.751388889,0
2,1,4.745402,creditcard,1.00486111111,0
45,1,4.748314,creditcard,0.0,0
1290,5,4.895263,creditcard,15.6631944444,0
86,1,4.886641,creditcard,1.00138888889,0
391,1,4.745402,paypal,0.000694444444444,0
1367,1,4.921349,creditcard,0.000694444444444,0
1313,1,4.921318,paypal,512.915972222,0
954,1,4.505662,paypal,429.01875,0
2000,1,4.52458,creditcard,277.630555556,0
184,1,4.748314,creditcard,0.0,0
1155,1,4.921318,paypal,819.336111111,0
511,1,4.876771,creditcard,510.949305556,0
1636,1,4.965339,creditcard,0.0,0
912,1,4.962055,storecredit,0.0,0
489,1,4.745402,creditcard,0.115972222222,0
2000,1,4.748314,creditcard,0.00486111111111,0
31,1,4.742303,creditcard,0.0,0
274,1,4.962055,creditcard,0.0,0
1351,1,4.52458,creditcard,258.452083333,0
176,1,5.040929,creditcard,0.000694444444444,0
966,1,4.836982,creditcard,0.00277777777778,0
821,1,4.52458,creditcard,53.0159722222,0
357,3,4.962055,creditcard,131.979861111,0
1711,1,4.886641,storecredit,0.0,0
82,1,4.461622,creditcard,0.0,0
2000,1,4.962055,creditcard,0.0,0
1891,1,4.505662,creditcard,0.00138888888889,0
2000,1,4.886641,creditcard,0.0,0
2000,1,4.921349,creditcard,0.0111111111111,0
1947,1,4.836982,creditcard,0.000694444444444,0
2000,1,4.742303,creditcard,31.7527777778,0
1606,1,4.836982,creditcard,610.663194444,0
96,1,4.52458,creditcard,95.7513888889,0
11,2,5.017904,paypal,10.2673611111,0
967,1,4.962055,creditcard,152.679166667,0
4,1,4.921318,creditcard,3.17430555556,0
1662,1,4.057414,creditcard,695.120138889,0
1749,1,5.040929,paypal,0.0,0
2000,1,4.921318,creditcard,814.91875,0
174,1,4.505662,creditcard,173.251388889,0
129,1,4.748314,creditcard,0.0,0
2000,1,5.017904,creditcard,0.000694444444444,0
1,1,4.52458,paypal,0.00277777777778,1
913,1,4.748314,creditcard,0.00208333333333,0
109,1,4.965339,paypal,0.0,0
16,1,4.52458,creditcard,15.9340277778,0
104,1,5.034622,creditcard,0.0,0
957,1,4.965339,creditcard,0.0,0
2000,1,4.057414,creditcard,0.602083333333,0
2000,1,5.034622,creditcard,986.073611111,0
30,1,4.895263,creditcard,0.0,0
120,1,4.895263,creditcard,0.344444444444,0
34,1,4.876771,creditcard,0.874305555556,0
1990,1,5.034622,paypal,0.0,0
1,2,4.895263,paypal,0.00138888888889,1
516,1,4.886641,creditcard,108.925694444,0
82,2,5.040929,paypal,81.3715277778,0
124,1,4.52458,creditcard,123.259027778,0
2000,1,4.876771,storecredit,0.0,0
1981,1,4.921318,creditcard,1278.89861111,0
1596,1,4.886641,creditcard,1362.53402778,0
3,1,4.886641,paypal,2.55694444444,0
234,1,4.921349,storecredit,0.0,0
2000,1,4.748314,creditcard,258.529861111,0
123,1,2.94894,creditcard,122.501388889,0
738,1,4.876771,paypal,0.00138888888889,0
36,1,4.962055,storecredit,0.0,0
1237,1,4.921349,creditcard,911.8875,0
167,1,4.886641,creditcard,0.00138888888889,0
1246,1,4.461622,creditcard,0.00555555555556,0
205,1,4.836982,creditcard,204.655555556,0
749,1,4.876771,storecredit,185.845833333,0
36,1,4.52458,creditcard,0.0,0
1577,1,4.748314,creditcard,0.00486111111111,0
618,1,4.742303,creditcard,0.0,0
56,1,4.836982,storecredit,55.8763888889,0
52,1,4.057414,creditcard,0.0,0
1447,1,4.965339,creditcard,0.00208333333333,0
531,1,4.895263,storecredit,0.0,0
2000,1,4.836982,creditcard,0.65,0
66,1,4.962055,paypal,0.0,0
104,1,4.745402,creditcard,103.058333333,0
99,1,4.886641,creditcard,96.7305555556,0
2000,1,4.057414,paypal,475.936805556,0
1156,1,5.017904,creditcard,0.0,0
64,1,4.876771,creditcard,0.0,0
176,1,4.921318,storecredit,175.065277778,0
308,1,4.962055,creditcard,0.000694444444444,0
2000,1,4.057414,creditcard,0.00486111111111,0
1244,1,4.745402,paypal,1243.78611111,0
18,1,4.921318,paypal,0.0,0
19,1,5.034622,creditcard,0.0,0
2000,1,5.017904,creditcard,265.9125,0
915,1,4.895263,creditcard,1.13263888889,0
2,1,4.505662,creditcard,1.28958333333,0
1102,1,4.057414,paypal,1088.98125,0
2000,1,4.505662,creditcard,697.866666667,0
2000,1,4.748314,creditcard,0.0,0
86,1,4.921349,creditcard,0.0,0
879,1,4.836982,creditcard,0.126388888889,0
1821,1,4.52458,creditcard,36.5152777778,0
290,1,4.921349,paypal,79.7173611111,0
1698,1,5.034622,creditcard,1082.15138889,0
187,1,4.921318,creditcard,0.0,0
857,1,5.040929,creditcard,0.429861111111,0
1600,1,4.921349,creditcard,368.779861111,0
9,1,4.895263,creditcard,0.0,0
349,1,4.921318,creditcard,348.060416667,0
210,1,4.505662,creditcard,0.0416666666667,0
2000,1,4.748314,creditcard,0.0,0
60,1,4.965339,creditcard,0.0,0
1362,1,4.742303,creditcard,0.0,0
2000,1,4.057414,creditcard,2.18263888889,0
2000,1,5.034622,creditcard,0.00277777777778,0
642,1,4.921349,creditcard,0.0,0
1623,1,4.876771,paypal,0.000694444444444,0
140,1,4.461622,creditcard,0.0,0
1106,1,4.505662,creditcard,370.515972222,0
88,1,4.748314,creditcard,0.0645833333333,0
5,1,4.921349,creditcard,0.0,0
2000,1,4.876771,paypal,0.0,0
1570,1,4.461622,paypal,329.374305556,0
6,1,4.057414,creditcard,5.93194444444,0
2000,1,4.965339,creditcard,556.799305556,0
2000,1,3.066058,creditcard,0.0104166666667,0
2000,1,4.962055,creditcard,0.0,0
1995,1,4.962055,creditcard,0.00625,0
717,1,4.748314,creditcard,715.752083333,0
2000,1,4.921318,creditcard,654.067361111,0
1446,1,4.461622,creditcard,242.65,0
137,1,4.876771,paypal,0.0,0
1757,1,4.965339,creditcard,2.09027777778,0
2000,1,4.965339,paypal,1447.73125,0
1360,1,4.057414,creditcard,446.106944444,0
4,1,4.965339,creditcard,0.0,0
794,1,5.017904,creditcard,0.143055555556,0
335,1,5.040929,storecredit,0.00138888888889,0
1330,1,4.965339,paypal,1051.99444444,0
2000,1,5.017904,creditcard,620.234027778,0
26,1,4.52458,creditcard,25.7020833333,0
1498,1,4.921349,paypal,80.0993055556,0
49,1,4.742303,creditcard,0.0,0
1123,1,4.886641,paypal,116.665277778,0
297,1,4.886641,creditcard,0.000694444444444,0
62,1,4.742303,creditcard,0.0,0
1326,1,4.921349,creditcard,0.0,0
5,1,4.505662,creditcard,0.00138888888889,0
3,1,4.057414,storecredit,2.1625,0
2000,1,4.742303,creditcard,0.0,0
550,1,5.034622,creditcard,0.000694444444444,0
104,1,4.895263,creditcard,0.0,0
119,2,4.886641,creditcard,0.00694444444444,0
33,1,5.017904,creditcard,32.9638888889,0
2000,1,4.461622,creditcard,509.397222222,0
256,1,4.836982,creditcard,0.0,0
1728,1,4.895263,creditcard,0.433333333333,0
2000,1,4.748314,creditcard,0.00277777777778,0
287,1,4.505662,creditcard,0.0,0
2000,1,5.017904,creditcard,0.340972222222,0
47,1,5.034622,creditcard,0.000694444444444,0
32,1,4.886641,creditcard,0.0,0
201,1,4.505662,creditcard,0.000694444444444,0
1683,1,4.836982,creditcard,2.10069444444,0
735,1,4.965339,creditcard,0.00347222222222,0
2,1,4.742303,creditcard,0.000694444444444,0
102,1,4.748314,creditcard,0.0,0
1426,1,4.836982,creditcard,300.117361111,0
47,1,4.921318,creditcard,46.1861111111,0
2000,1,3.066058,creditcard,0.00347222222222,0
2000,1,4.921318,creditcard,87.3888888889,0
862,1,4.748314,creditcard,259.859027778,0
624,1,4.745402,creditcard,0.0,0
88,1,4.965339,creditcard,87.9069444444,0
308,1,4.886641,creditcard,0.0,0
183,1,4.057414,creditcard,0.0,0
1229,1,5.017904,creditcard,212.278472222,0
157,1,4.895263,creditcard,156.853472222,0
3,1,4.965339,creditcard,0.0,0
944,1,5.017904,creditcard,0.0,0
2000,1,4.505662,creditcard,0.0,0
2000,1,2.596228,creditcard,0.0,0
556,1,4.836982,creditcard,0.0,0
155,2,5.017904,storecredit,0.0,0
801,1,3.483951,creditcard,0.0,0
1803,1,4.876771,creditcard,0.0,0
1250,1,4.886641,paypal,0.0,0
2000,1,4.057414,creditcard,0.0,0
2000,1,4.748314,paypal,1182.74444444,0
1316,1,4.965339,creditcard,0.0,0
1122,1,4.895263,creditcard,0.0,0
525,1,4.52458,creditcard,0.0,0
575,1,5.034622,paypal,106.184027778,0
127,1,5.040929,creditcard,25.9243055556,0
732,1,4.965339,creditcard,0.0,0
1343,1,4.461622,creditcard,0.00208333333333,0
14,1,4.886641,paypal,13.0256944444,0
4,1,4.921349,creditcard,0.00972222222222,0
726,1,4.895263,creditcard,0.0,0
1,1,4.921349,paypal,0.00347222222222,1
164,1,4.965339,creditcard,0.0,0
539,1,2.596228,creditcard,0.0,0
2,1,4.52458,creditcard,1.89097222222,0
70,1,3.954522,creditcard,0.479166666667,0
2000,1,4.836982,creditcard,0.0,0
1877,1,5.040929,creditcard,0.0,0
769,1,5.017904,creditcard,0.0,0
4,1,4.921318,creditcard,0.0,0
37,1,3.954522,paypal,1.54791666667,0
63,1,4.836982,creditcard,7.10694444444,0
899,1,4.745402,creditcard,87.8638888889,0
1337,1,4.742303,creditcard,336.018055556,0
55,1,4.745402,creditcard,4.06944444444,0
120,1,5.034622,creditcard,0.0,0
772,1,5.017904,creditcard,0.0,0
160,2,4.886641,creditcard,0.000694444444444,0
981,1,4.057414,creditcard,0.0,0
2000,1,4.921349,storecredit,3.18055555556,0
172,1,5.034622,creditcard,0.0,0
464,2,4.921318,paypal,0.00208333333333,0
281,1,4.748314,creditcard,0.0,0
1623,1,4.886641,paypal,0.000694444444444,0
97,1,5.034622,creditcard,0.0,0
5,1,4.876771,creditcard,4.16388888889,0
1819,1,4.057414,storecredit,0.0,0
